rotulo,arquivo,status,destino
Próximo,Próximo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Próximo\public\public_0000.npy
Próximo,Próximo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Próximo\public\public_0001.npy
Próximo,Próximo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Próximo\public\public_0002.npy
Psicologia,Psicologia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psicologia\public\public_0000.npy
Psicologia,Psicologia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psicologia\public\public_0001.npy
Psicologia,Psicologia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psicologia\public\public_0002.npy
Psiquiatra,Psiquiatra_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psiquiatra\public\public_0000.npy
Psiquiatra,Psiquiatra_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psiquiatra\public\public_0001.npy
Psiquiatra,Psiquiatra_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Psiquiatra\public\public_0002.npy
Pulmões,Pulmões_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulmões\public\public_0000.npy
Pulmões,Pulmões_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulmões\public\public_0001.npy
Pulmões,Pulmões_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulmões\public\public_0002.npy
Pulo,Pulo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulo\public\public_0000.npy
Pulo,Pulo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulo\public\public_0001.npy
Pulo,Pulo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulo\public\public_0002.npy
Pulsar,Pulsar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulsar\public\public_0000.npy
Pulsar,Pulsar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulsar\public\public_0001.npy
Pulsar,Pulsar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulsar\public\public_0002.npy
Pulseira,Pulseira_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulseira\public\public_0000.npy
Pulseira,Pulseira_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulseira\public\public_0001.npy
Pulseira,Pulseira_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pulseira\public\public_0002.npy
Páscoa,Páscoa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Páscoa\public\public_0000.npy
Páscoa,Páscoa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Páscoa\public\public_0001.npy
Páscoa,Páscoa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Páscoa\public\public_0002.npy
Pássaro,Pássaro_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pássaro\public\public_0000.npy
Pássaro,Pássaro_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pássaro\public\public_0001.npy
Pássaro,Pássaro_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pássaro\public\public_0002.npy
Pão,Pão_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pão\public\public_0000.npy
Pão,Pão_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pão\public\public_0001.npy
Pão,Pão_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pão\public\public_0002.npy
Pé,Pé_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pé\public\public_0000.npy
Pé,Pé_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pé\public\public_0001.npy
Pé,Pé_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pé\public\public_0002.npy
Péssimo,Péssimo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Péssimo\public\public_0000.npy
Péssimo,Péssimo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Péssimo\public\public_0001.npy
Péssimo,Péssimo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Péssimo\public\public_0002.npy
Pênis,Pênis_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pênis\public\public_0000.npy
Pênis,Pênis_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pênis\public\public_0001.npy
Pênis,Pênis_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pênis\public\public_0002.npy
Pêssego,Pêssego_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pêssego\public\public_0000.npy
Pêssego,Pêssego_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pêssego\public\public_0001.npy
Pêssego,Pêssego_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pêssego\public\public_0002.npy
Pôr do sol,Pôr do sol_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr do sol\public\public_0000.npy
Pôr do sol,Pôr do sol_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr do sol\public\public_0001.npy
Pôr do sol,Pôr do sol_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr do sol\public\public_0002.npy
Pôr o anel,Pôr o anel_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr o anel\public\public_0000.npy
Pôr o anel,Pôr o anel_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr o anel\public\public_0001.npy
Pôr o anel,Pôr o anel_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Pôr o anel\public\public_0002.npy
Quadrado,Quadrado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quadrado\public\public_0000.npy
Quadrado,Quadrado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quadrado\public\public_0001.npy
Quadrado,Quadrado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quadrado\public\public_0002.npy
Qual,Qual_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qual\public\public_0000.npy
Qual,Qual_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qual\public\public_0001.npy
Qual,Qual_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qual\public\public_0002.npy
Qualquer,Qualquer_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qualquer\public\public_0000.npy
Qualquer,Qualquer_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qualquer\public\public_0001.npy
Qualquer,Qualquer_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Qualquer\public\public_0002.npy
Quando,Quando_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quando\public\public_0000.npy
Quando,Quando_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quando\public\public_0001.npy
Quando,Quando_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quando\public\public_0002.npy
Quantos,Quantos_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quantos\public\public_0000.npy
Quantos,Quantos_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quantos\public\public_0001.npy
Quantos,Quantos_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quantos\public\public_0002.npy
Quarta-feira,Quarta-feira_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarta-feira\public\public_0000.npy
Quarta-feira,Quarta-feira_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarta-feira\public\public_0001.npy
Quarta-feira,Quarta-feira_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarta-feira\public\public_0002.npy
Quarto de dormir,Quarto de dormir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarto de dormir\public\public_0000.npy
Quarto de dormir,Quarto de dormir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarto de dormir\public\public_0001.npy
Quarto de dormir,Quarto de dormir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quarto de dormir\public\public_0002.npy
Que,Que_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Que\public\public_0000.npy
Que,Que_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Que\public\public_0001.npy
Que,Que_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Que\public\public_0002.npy
Quebrar,Quebrar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quebrar\public\public_0000.npy
Quebrar,Quebrar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quebrar\public\public_0001.npy
Quebrar,Quebrar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quebrar\public\public_0002.npy
Queda de energia,Queda de energia_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queda de energia\public\public_0000.npy
Queda de energia,Queda de energia_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queda de energia\public\public_0001.npy
Queda de energia,Queda de energia_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queda de energia\public\public_0002.npy
Queixo,Queixo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queixo\public\public_0000.npy
Queixo,Queixo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queixo\public\public_0001.npy
Queixo,Queixo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Queixo\public\public_0002.npy
Quem,Quem_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quem\public\public_0000.npy
Quem,Quem_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quem\public\public_0001.npy
Quem,Quem_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quem\public\public_0002.npy
Quente,Quente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quente\public\public_0000.npy
Quente,Quente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quente\public\public_0001.npy
Quente,Quente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quente\public\public_0002.npy
Quer,Quer_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quer\public\public_0000.npy
Quer,Quer_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quer\public\public_0001.npy
Quer,Quer_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quer\public\public_0002.npy
Quinta-feira,Quinta-feira_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quinta-feira\public\public_0000.npy
Quinta-feira,Quinta-feira_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quinta-feira\public\public_0001.npy
Quinta-feira,Quinta-feira_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Quinta-feira\public\public_0002.npy
Química,Química_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Química\public\public_0000.npy
Química,Química_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Química\public\public_0001.npy
Química,Química_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Química\public\public_0002.npy
Rainha,Rainha_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rainha\public\public_0000.npy
Rainha,Rainha_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rainha\public\public_0001.npy
Rainha,Rainha_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rainha\public\public_0002.npy
Ranzinza,Ranzinza_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ranzinza\public\public_0000.npy
Ranzinza,Ranzinza_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ranzinza\public\public_0001.npy
Ranzinza,Ranzinza_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Ranzinza\public\public_0002.npy
Raposa,Raposa_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raposa\public\public_0000.npy
Raposa,Raposa_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raposa\public\public_0001.npy
Raposa,Raposa_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raposa\public\public_0002.npy
Raspar,Raspar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raspar\public\public_0000.npy
Raspar,Raspar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raspar\public\public_0001.npy
Raspar,Raspar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Raspar\public\public_0002.npy
Rato,Rato_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rato\public\public_0000.npy
Rato,Rato_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rato\public\public_0001.npy
Rato,Rato_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rato\public\public_0002.npy
Razão,Razão_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Razão\public\public_0000.npy
Razão,Razão_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Razão\public\public_0001.npy
Razão,Razão_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Razão\public\public_0002.npy
Real,Real_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Real\public\public_0000.npy
Real,Real_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Real\public\public_0001.npy
Real,Real_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Real\public\public_0002.npy
Reciclar,Reciclar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reciclar\public\public_0000.npy
Reciclar,Reciclar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reciclar\public\public_0001.npy
Reciclar,Reciclar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reciclar\public\public_0002.npy
Reclamação,Reclamação_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reclamação\public\public_0000.npy
Reclamação,Reclamação_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reclamação\public\public_0001.npy
Reclamação,Reclamação_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reclamação\public\public_0002.npy
Recuperar,Recuperar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recuperar\public\public_0000.npy
Recuperar,Recuperar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recuperar\public\public_0001.npy
Recuperar,Recuperar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recuperar\public\public_0002.npy
Recusar,Recusar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recusar\public\public_0000.npy
Recusar,Recusar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recusar\public\public_0001.npy
Recusar,Recusar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Recusar\public\public_0002.npy
Rede,Rede_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rede\public\public_0000.npy
Rede,Rede_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rede\public\public_0001.npy
Rede,Rede_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rede\public\public_0002.npy
Regata (camisa),Regata (camisa)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regata (camisa)\public\public_0000.npy
Regata (camisa),Regata (camisa)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regata (camisa)\public\public_0001.npy
Regata (camisa),Regata (camisa)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regata (camisa)\public\public_0002.npy
Regular,Regular_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regular\public\public_0000.npy
Regular,Regular_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regular\public\public_0001.npy
Regular,Regular_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Regular\public\public_0002.npy
Rei,Rei_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rei\public\public_0000.npy
Rei,Rei_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rei\public\public_0001.npy
Rei,Rei_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rei\public\public_0002.npy
Rejeitar,Rejeitar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rejeitar\public\public_0000.npy
Rejeitar,Rejeitar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rejeitar\public\public_0001.npy
Rejeitar,Rejeitar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rejeitar\public\public_0002.npy
Relativo,Relativo_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relativo\public\public_0000.npy
Relativo,Relativo_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relativo\public\public_0001.npy
Relativo,Relativo_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relativo\public\public_0002.npy
Relatório,Relatório_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relatório\public\public_0000.npy
Relatório,Relatório_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relatório\public\public_0001.npy
Relatório,Relatório_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relatório\public\public_0002.npy
Relação,Relação_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relação\public\public_0000.npy
Relação,Relação_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relação\public\public_0001.npy
Relação,Relação_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relação\public\public_0002.npy
Religião,Religião_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Religião\public\public_0000.npy
Religião,Religião_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Religião\public\public_0001.npy
Religião,Religião_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Religião\public\public_0002.npy
Relâmpago,Relâmpago_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relâmpago\public\public_0000.npy
Relâmpago,Relâmpago_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relâmpago\public\public_0001.npy
Relâmpago,Relâmpago_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Relâmpago\public\public_0002.npy
Remover,Remover_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Remover\public\public_0000.npy
Remover,Remover_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Remover\public\public_0001.npy
Remover,Remover_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Remover\public\public_0002.npy
Reprovado,Reprovado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reprovado\public\public_0000.npy
Reprovado,Reprovado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reprovado\public\public_0001.npy
Reprovado,Reprovado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reprovado\public\public_0002.npy
Resistente,Resistente_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resistente\public\public_0000.npy
Resistente,Resistente_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resistente\public\public_0001.npy
Resistente,Resistente_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resistente\public\public_0002.npy
Respeito,Respeito_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respeito\public\public_0000.npy
Respeito,Respeito_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respeito\public\public_0001.npy
Respeito,Respeito_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respeito\public\public_0002.npy
Respirar,Respirar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respirar\public\public_0000.npy
Respirar,Respirar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respirar\public\public_0001.npy
Respirar,Respirar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Respirar\public\public_0002.npy
Responsabilidade,Responsabilidade_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Responsabilidade\public\public_0000.npy
Responsabilidade,Responsabilidade_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Responsabilidade\public\public_0001.npy
Responsabilidade,Responsabilidade_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Responsabilidade\public\public_0002.npy
Resposta,Resposta_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resposta\public\public_0000.npy
Resposta,Resposta_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resposta\public\public_0001.npy
Resposta,Resposta_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resposta\public\public_0002.npy
Restaurante,Restaurante_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Restaurante\public\public_0000.npy
Restaurante,Restaurante_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Restaurante\public\public_0001.npy
Restaurante,Restaurante_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Restaurante\public\public_0002.npy
Resultado,Resultado_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resultado\public\public_0000.npy
Resultado,Resultado_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resultado\public\public_0001.npy
Resultado,Resultado_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resultado\public\public_0002.npy
Resumir,Resumir_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resumir\public\public_0000.npy
Resumir,Resumir_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resumir\public\public_0001.npy
Resumir,Resumir_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Resumir\public\public_0002.npy
Retardado Mental,Retardado Mental_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retardado Mental\public\public_0000.npy
Retardado Mental,Retardado Mental_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retardado Mental\public\public_0001.npy
Retardado Mental,Retardado Mental_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retardado Mental\public\public_0002.npy
Retorno,Retorno_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retorno\public\public_0000.npy
Retorno,Retorno_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retorno\public\public_0001.npy
Retorno,Retorno_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Retorno\public\public_0002.npy
Reunião,Reunião_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reunião\public\public_0000.npy
Reunião,Reunião_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reunião\public\public_0001.npy
Reunião,Reunião_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Reunião\public\public_0002.npy
Revista,Revista_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revista\public\public_0000.npy
Revista,Revista_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revista\public\public_0001.npy
Revista,Revista_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revista\public\public_0002.npy
Revisão,Revisão_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revisão\public\public_0000.npy
Revisão,Revisão_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revisão\public\public_0001.npy
Revisão,Revisão_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Revisão\public\public_0002.npy
Rezar,Rezar_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rezar\public\public_0000.npy
Rezar,Rezar_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rezar\public\public_0001.npy
Rezar,Rezar_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rezar\public\public_0002.npy
Rico,Rico_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rico\public\public_0000.npy
Rico,Rico_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rico\public\public_0001.npy
Rico,Rico_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rico\public\public_0002.npy
Rigoroso,Rigoroso_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rigoroso\public\public_0000.npy
Rigoroso,Rigoroso_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rigoroso\public\public_0001.npy
Rigoroso,Rigoroso_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rigoroso\public\public_0002.npy
Rir (gargalhar),Rir (gargalhar)_Articulador1.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rir (gargalhar)\public\public_0000.npy
Rir (gargalhar),Rir (gargalhar)_Articulador2.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rir (gargalhar)\public\public_0001.npy
Rir (gargalhar),Rir (gargalhar)_Articulador3.mp4,ok,C:\KONECTA\OCR\dados_libras\dinamicos\Rir (gargalhar)\public\public_0002.npy
